Empresa;Mês;Abertura;Segmento
TELEMIG CL;10;1.475;Telefonia 
TELEMIG CL;11;2.816,01;Telefonia 
TELEMIG CL;12;2.160;Telefonia 
TELEMIG CL;2;15.839,94;Telefonia 
TELEMIG CL;3;22.251,97;Telefonia 
TELEMIG CL;4;7.042,98;Telefonia 
TELEMIG CL;5;15.281,23;Telefonia 
TELEMIG CL;6;14.125,96;Telefonia 
TELEMIG CL;7;27.485,1;Telefonia 
TELEMIG CL;8;15.158,76;Telefonia 
TELEMIG CL;9;7.459,44;Telefonia 
TELEMIG PART;1;7.277,18;Telefonia 
TELEMIG PART;10;3.598,16;Telefonia 
TELEMIG PART;11;3.621,87;Telefonia 
TELEMIG PART;12;2.619,51;Telefonia 
TELEMIG PART;2;7.508,7;Telefonia 
TELEMIG PART;3;9.032,7;Telefonia 
TELEMIG PART;4;8.525,66;Telefonia 
TELEMIG PART;5;7.949,32;Telefonia 
TELEMIG PART;6;7.640,46;Telefonia 
TELEMIG PART;7;8.366,35;Telefonia 
TELEMIG PART;8;6.084,87;Telefonia 
TELEMIG PART;9;3.775,16;Telefonia 
TELESP;1;4.810,54;Telefonia 
TELESP;10;4.461,03;Telefonia 
TELESP;11;3.897,15;Telefonia 
TELESP;12;3.900,02;Telefonia 
TELESP;2;4.522,32;Telefonia 
TELESP;3;4.413,1;Telefonia 
TELESP;4;5.023,09;Telefonia 
TELESP;5;4.276,73;Telefonia 
TELESP;6;4.430,37;Telefonia 
TELESP;7;4.245,03;Telefonia 
TELESP;8;4.018,91;Telefonia 
TELESP;9;4.051,37;Telefonia 
TEMPO PART;1;236,18;Outro
TEMPO PART;10;97,58;Outro
TEMPO PART;11;79,03;Outro
TEMPO PART;12;58,72;Outro
TEMPO PART;2;223,12;Outro
TEMPO PART;3;204,46;Outro
TEMPO PART;4;210,1;Outro
TEMPO PART;5;258,97;Outro
TEMPO PART;6;292,39;Outro
TEMPO PART;7;284,78;Outro
TEMPO PART;8;175,08;Outro
TEMPO PART;9;154,12;Outro
TENDA;1;377,82;Construção Civil
TENDA;10;91,57;Construção Civil
TENDA;11;50,44;Construção Civil
TENDA;12;50,27;Construção Civil
TENDA;2;532,99;Construção Civil
TENDA;3;503,18;Construção Civil
TENDA;4;599,96;Construção Civil
TENDA;5;625,35;Construção Civil
TENDA;6;585,09;Construção Civil
TENDA;7;603,87;Construção Civil
TENDA;8;484,2;Construção Civil
TENDA;9;245,31;Construção Civil
TERNA PART;1;1.037,21;Outro
TERNA PART;10;774,57;Outro
TERNA PART;11;605,73;Outro
TERNA PART;12;595,51;Outro
TERNA PART;2;916,48;Outro
TERNA PART;3;1.031,34;Outro
TERNA PART;4;1.004,62;Outro
TERNA PART;5;1.177,02;Outro
TERNA PART;6;1.253,41;Outro
TERNA PART;7;1.301,83;Outro
TERNA PART;8;1.046,14;Outro
TERNA PART;9;989,09;Outro
TEX RENAUX;1;21,96;Outro
TEX RENAUX;10;6,42;Outro
TEX RENAUX;11;0,97;Outro
TEX RENAUX;12;4,73;Outro
TEX RENAUX;2;17,9;Outro
TEX RENAUX;3;22,4;Outro
TEX RENAUX;4;21,75;Outro
TEX RENAUX;5;23,43;Outro
TEX RENAUX;6;23,96;Outro
TEX RENAUX;7;21,05;Outro
TEX RENAUX;8;13,19;Outro
TEX RENAUX;9;15,19;Outro
TIM PART S/A;1;763,47;Telefonia 
TIM PART S/A;10;523,02;Telefonia 
TIM PART S/A;11;416,43;Telefonia 
TIM PART S/A;12;527,39;Telefonia 
TIM PART S/A;2;874,84;Telefonia 
TIM PART S/A;3;1.105,06;Telefonia 
TIM PART S/A;4;889,98;Telefonia 
TIM PART S/A;5;1.037,21;Telefonia 
TIM PART S/A;6;869,09;Telefonia 
TIM PART S/A;7;703,16;Telefonia 
TIM PART S/A;8;528,5;Telefonia 
TIM PART S/A;9;541,43;Telefonia 
TMAR;5;2,84;Outro
TNLP;1;754,9;Telefonia 
TNLP;10;166,85;Telefonia 
TNLP;11;159,1;Telefonia 
TNLP;12;262,21;Telefonia 
TNLP;2;712,23;Telefonia 
TNLP;3;699,83;Telefonia 
TNLP;4;479,41;Telefonia 
TNLP;5;438,33;Telefonia 
TNLP;6;348,45;Telefonia 
TNLP;7;110,26;Telefonia 
TNLP;8;72,45;Telefonia 
TNLP;9;125,12;Telefonia 
TNLP    /ED;9;106,05;Telefonia 
TNLP    /EDR;4;264,52;Telefonia 
TNLP    /ERJ;8;112,46;Telefonia 
TNLPE;10;13,23;Telefonia 
TNLPE;11;18,5;Telefonia 
TNLPE;12;84,07;Telefonia 
TNLPE;2;85,6;Telefonia 
TNLPE;4;17,61;Telefonia 
TNLPE;5;4,41;Telefonia 
TNLPE;6;35;Telefonia 
TNLPE;7;28,91;Telefonia 
TNLPE;8;28,28;Telefonia 
TNLPE;9;22,94;Telefonia 
TNLPE   /ED;9;7,83;Telefonia 
TNLPE   /ERJ;8;38,8;Telefonia 
TOTVS;1;2.089,15;Tecnologia
TOTVS;10;1.720,42;Tecnologia
TOTVS;11;1.539,5;Tecnologia
TOTVS;12;1.442,62;Tecnologia
TOTVS;2;2.161,54;Tecnologia
TOTVS;3;2.152,28;Tecnologia
TOTVS;4;2.184,89;Tecnologia
TOTVS;5;2.322,29;Tecnologia
TOTVS;6;2.315,44;Tecnologia
TOTVS;7;2.440,58;Tecnologia
TOTVS;8;2.185,47;Tecnologia
TOTVS;9;2.126,29;Tecnologia
TRACTEBEL;1;1.419,48;Outro
TRACTEBEL;10;1.008,14;Outro
TRACTEBEL;11;911,08;Outro
TRACTEBEL;12;905,6;Outro
TRACTEBEL;2;1.656,1;Outro
TRACTEBEL;3;1.601,88;Outro
TRACTEBEL;4;1.485,03;Outro
TRACTEBEL;5;1.734,41;Outro
TRACTEBEL;6;1.509,14;Outro
TRACTEBEL;7;1.483,42;Outro
TRACTEBEL;8;1.693,47;Outro
TRACTEBEL;9;1.480,75;Outro
TRAFO;1;38,34;Outro
TRAFO;10;99,86;Outro
TRAFO;11;33,77;Outro
TRAFO;12;53,22;Outro
TRAFO;2;36,81;Outro
TRAFO;3;42,98;Outro
TRAFO;4;128,4;Outro
TRAFO;5;206,63;Outro
TRAFO;6;175,48;Outro
TRAFO;7;146,48;Outro
TRAFO;8;126,75;Outro
TRAFO;9;146,57;Outro
TRAN PAULIST;1;2.690,05;Energia Elétrica
TRAN PAULIST;10;2.640,05;Energia Elétrica
TRAN PAULIST;11;2.316,28;Energia Elétrica
TRAN PAULIST;12;2.800,62;Energia Elétrica
TRAN PAULIST;2;2.660,82;Energia Elétrica
TRAN PAULIST;3;3.066,93;Energia Elétrica
TRAN PAULIST;4;2.832,64;Energia Elétrica
TRAN PAULIST;5;2.757,02;Energia Elétrica
TRAN PAULIST;6;2.857,02;Energia Elétrica
TRAN PAULIST;7;3.686,11;Energia Elétrica
TRAN PAULIST;8;3.579,7;Energia Elétrica
TRAN PAULIST;9;2.875,8;Energia Elétrica
TREVISA;1;686;Outro
TREVISA;10;70;Outro
TREVISA;11;94;Outro
TREVISA;2;1.176,8;Outro
TREVISA;3;297,5;Outro
TREVISA;4;143;Outro
TREVISA;5;917,91;Outro
TREVISA;6;513,1;Outro
TREVISA;7;793,28;Outro
TREVISA;8;406,05;Outro
TREVISA;9;666,13;Outro
TRISUL;1;282,05;Outro
TRISUL;10;73,48;Outro
TRISUL;11;43,26;Outro
TRISUL;12;54,75;Outro
TRISUL;2;286,83;Outro
TRISUL;3;253,11;Outro
TRISUL;4;264,56;Outro
TRISUL;5;301,42;Outro
TRISUL;6;214,45;Outro
TRISUL;7;181,59;Outro
TRISUL;8;164,86;Outro
TRISUL;9;107,73;Outro
TRIUNFO PART;1;214,72;Transporte
TRIUNFO PART;10;64,93;Transporte
TRIUNFO PART;11;49,61;Transporte
TRIUNFO PART;12;28,52;Transporte
TRIUNFO PART;2;229,12;Transporte
TRIUNFO PART;3;224,03;Transporte
TRIUNFO PART;4;210,6;Transporte
TRIUNFO PART;5;232,11;Transporte
TRIUNFO PART;6;196,21;Transporte
TRIUNFO PART;7;140,26;Transporte
TRIUNFO PART;8;163,6;Transporte
TRIUNFO PART;9;104,85;Transporte
TRORION;1;78,58;Outro
TRORION;10;17,52;Outro
TRORION;11;1,55;Outro
TRORION;12;18,29;Outro
TRORION;2;124,75;Outro
TRORION;3;89,64;Outro
TRORION;4;127,63;Outro
TRORION;5;115,39;Outro
TRORION;6;99,86;Outro
TRORION;7;61,26;Outro
TRORION;8;24,31;Outro
TRORION;9;22,4;Outro
TRPL;12;0,48;Energia Elétrica
TRPL;9;2,84;Energia Elétrica
TRPL    /EDJ;10;0,84;Energia Elétrica
TRPL    /EJ;12;0,68;Energia Elétrica
TRPLE;10;0,58;Energia Elétrica
TRPLE;4;0,83;Energia Elétrica
TRPLE;5;8,54;Energia Elétrica
TRPLE;6;5;Energia Elétrica
TRPLE;7;4,53;Energia Elétrica
TRPLE   /EDJ;7;1,4;Energia Elétrica
TUPY;1;916,56;Siderugia 
TUPY;10;293,13;Siderugia 
TUPY;11;298,29;Siderugia 
TUPY;12;313,14;Siderugia 
TUPY;2;751,66;Siderugia 
TUPY;3;915,98;Siderugia 
TUPY;4;1.006,95;Siderugia 
TUPY;5;1.344,53;Siderugia 
TUPY;6;1.019,89;Siderugia 
TUPY;7;803,69;Siderugia 
TUPY;8;458,25;Siderugia 
TUPY;9;538,62;Siderugia 
UBBR;1;5,1;Outro
UBBR;10;5,45;Outro
UBBR;11;41,32;Outro
UBBR;12;22,66;Outro
UBBR;2;18,57;Outro
UBBR;3;19,05;Outro
UBBR;4;5,42;Outro
UBBR;5;115,89;Outro
UBBR;6;2,6;Outro
UBBR;7;21;Outro
UBBR;8;16,96;Outro
UBBR;9;25,86;Outro
UBBR    /EJ;10;0,11;Outro
UBBR    /EJ;4;0,29;Outro
UBBR    /EJ;7;1,65;Outro
UBBR    /EJ;9;1,51;Outro
UBBRE;1;46,33;Outro
UBBRE;11;24,1;Outro
UBBRE;12;47,93;Outro
UBBRE;2;2,6;Outro
UBBRE;3;1,62;Outro
UBBRE;4;2,79;Outro
UBBRE;5;1,7;Outro
UBBRE;6;0,32;Outro
UBBRE;7;27,25;Outro
UBBRE;8;27,78;Outro
UBBRE;9;35,8;Outro
UBBRE   /EJ;3;0,47;Outro
UBBRE   /EJ;4;0,19;Outro
UBBRE   /EJ;7;0,92;Outro
UGPA;11;4,04;Outro
UGPA;12;3,54;Outro
UGPA;6;1,6;Outro
UGPA;8;5,58;Outro
UGPA;9;2,66;Outro
UGPA    /ED;8;5,47;Outro
UGPAE;12;2,19;Outro
UGPAE;5;2,17;Outro
UGPAE;6;11,94;Outro
UGPAE;7;2,06;Outro
UGPAE;8;0,07;Outro
UGPAE;9;6,25;Outro
UGPAE   /ED;8;4,44;Outro
ULTRAPAR;1;2.990,16;Outro
ULTRAPAR;10;2.213,2;Outro
ULTRAPAR;11;2.262,44;Outro
ULTRAPAR;12;2.313,9;Outro
ULTRAPAR;2;4.440,1;Outro
ULTRAPAR;3;3.850,35;Outro
ULTRAPAR;4;3.686,11;Outro
ULTRAPAR;5;4.172,38;Outro
ULTRAPAR;6;4.411,78;Outro
ULTRAPAR;7;3.850,74;Outro
ULTRAPAR;8;3.713,43;Outro
ULTRAPAR;9;3.051,13;Outro
UNIBANCO;1;4.084,53;Serviços Bancários 
UNIBANCO;10;2.647,81;Serviços Bancários 
UNIBANCO;11;1.862,95;Serviços Bancários 
UNIBANCO;12;2.143,43;Serviços Bancários 
UNIBANCO;2;4.644,68;Serviços Bancários 
UNIBANCO;3;4.646,21;Serviços Bancários 
UNIBANCO;4;4.193,86;Serviços Bancários 
UNIBANCO;5;4.619,49;Serviços Bancários 
UNIBANCO;6;5.042,87;Serviços Bancários 
UNIBANCO;7;4.253,27;Serviços Bancários 
UNIBANCO;8;3.571,87;Serviços Bancários 
UNIBANCO;9;3.366,97;Serviços Bancários 
UNIPAR;1;343;Outro
UNIPAR;10;149,04;Outro
UNIPAR;11;106,56;Outro
UNIPAR;12;93,26;Outro
UNIPAR;2;317,06;Outro
UNIPAR;3;332,96;Outro
UNIPAR;4;316,56;Outro
UNIPAR;5;373,01;Outro
UNIPAR;6;368,76;Outro
UNIPAR;7;285,15;Outro
UNIPAR;8;242,63;Outro
UNIPAR;9;213,3;Outro
UOL;1;825,14;Outro
UOL;10;306,63;Outro
UOL;11;262,82;Outro
UOL;12;327,11;Outro
UOL;2;760,31;Outro
UOL;3;664,58;Outro
UOL;4;629,33;Outro
UOL;5;785,58;Outro
UOL;6;616,99;Outro
UOL;7;621,84;Outro
UOL;8;522,32;Outro
UOL;9;434,25;Outro
UOLL;10;0,02;Outro
UOLL;3;7,28;Outro
UOLL;4;0,99;Outro
UOLL;5;1;Outro
UOLL;7;1,98;Outro
UOLL;9;0,14;Outro
UOLLE;10;1,87;Outro
UOLLE;3;3,01;Outro
UOLLE;4;0,5;Outro
UOLLE;7;0,4;Outro
UOLLE;9;0,34;Outro
USIM;1;102,97;Mineração
USIM;10;2,73;Mineração
USIM;11;19,93;Mineração
USIM;12;128,92;Mineração
USIM;2;457,4;Mineração
USIM;3;279,61;Mineração
USIM;4;637,71;Mineração
USIM;5;746,93;Mineração
USIM;6;324,75;Mineração
USIM;7;32,54;Mineração
USIM;8;10,12;Mineração
USIM;9;19,45;Mineração
USIM    /EB;5;198,8;Mineração
USIM    /ED;3;5,41;Mineração
USIM    /ED;4;113,29;Mineração
USIM    /EDJ;8;8,14;Mineração
USIM    /EDJ;9;8,9;Mineração
USIME;1;30,69;Mineração
USIME;10;677,58;Mineração
USIME;11;33,94;Mineração
USIME;12;66,65;Mineração
USIME;2;20,36;Mineração
USIME;3;283,06;Mineração
USIME;4;38,56;Mineração
USIME;5;89,65;Mineração
USIME;6;75,69;Mineração
USIME;7;393,03;Mineração
USIME;8;340,15;Mineração
USIME;9;374,87;Mineração
USIME   /EB;5;13,47;Mineração
USIME   /ED;3;9,22;Mineração
USIME   /ED;4;10,46;Mineração
USIME   /EDJ;8;13,12;Mineração
USIME   /EDJ;9;7,79;Mineração
USIMINAS;1;21.154,9;Mineração
USIMINAS;10;8.524,09;Mineração
USIMINAS;11;4.970,23;Mineração
USIMINAS;12;5.062,73;Mineração
USIMINAS;2;18.888,91;Mineração
USIMINAS;3;21.699,17;Mineração
USIMINAS;4;26.457,23;Mineração
USIMINAS;5;21.629,2;Mineração
USIMINAS;6;22.761,15;Mineração
USIMINAS;7;23.305,12;Mineração
USIMINAS;8;28.417,7;Mineração
USIMINAS;9;17.212,82;Mineração
USIN C PINTO;1;138,97;Outro
USIN C PINTO;10;148,87;Outro
USIN C PINTO;11;111,19;Outro
USIN C PINTO;12;88,55;Outro
USIN C PINTO;2;174,19;Outro
USIN C PINTO;3;200,83;Outro
USIN C PINTO;4;50;Outro
USIN C PINTO;5;128,78;Outro
USIN C PINTO;6;157,42;Outro
USIN C PINTO;7;148,23;Outro
USIN C PINTO;8;138,43;Outro
USIN C PINTO;9;144,18;Outro
V C P;1;4.043,45;Outro
V C P;10;1.678,84;Outro
V C P;11;880,72;Outro
V C P;12;933,72;Outro
V C P;2;3.427,01;Outro
V C P;3;4.066,82;Outro
V C P;4;3.812,86;Outro
V C P;5;4.592,43;Outro
V C P;6;5.457,27;Outro
V C P;7;4.844,98;Outro
V C P;8;3.316,98;Outro
V C P;9;2.692,55;Outro
VALE;1;1.227,51;Mineração
VALE;10;719,13;Mineração
VALE;11;1.190,59;Mineração
VALE;12;1.433,37;Mineração
VALE;2;2.579,48;Mineração
VALE;3;2.836,74;Mineração
VALE;4;1.653,27;Mineração
VALE;5;4.449,4;Mineração
VALE;6;2.068,89;Mineração
VALE;7;1.178,09;Mineração
VALE;8;1.489,91;Mineração
VALE;9;1.712,43;Mineração
VALE    /EDJ;10;380,05;Mineração
VALE    /EDJ;4;2.179,19;Mineração
VALE R DOCE;1;21.554,59;Mineração
VALE R DOCE;10;12.013,48;Mineração
VALE R DOCE;11;7.201,91;Mineração
VALE R DOCE;12;7.440,8;Mineração
VALE R DOCE;2;21.818,78;Mineração
VALE R DOCE;3;23.396,72;Mineração
VALE R DOCE;4;20.040,19;Mineração
VALE R DOCE;5;24.273,71;Mineração
VALE R DOCE;6;28.431,83;Mineração
VALE R DOCE;7;25.275,14;Mineração
VALE R DOCE;8;18.150,73;Mineração
VALE R DOCE;9;15.981,51;Mineração
VALEE;1;1.067,59;Mineração
VALEE;10;355,4;Mineração
VALEE;11;796,26;Mineração
VALEE;12;827,87;Mineração
VALEE;2;783,9;Mineração
VALEE;3;387,25;Mineração
VALEE;4;89,31;Mineração
VALEE;5;219,25;Mineração
VALEE;6;541,85;Mineração
VALEE;7;920,59;Mineração
VALEE;8;1.299,64;Mineração
VALEE;9;1.151,27;Mineração
VALEE   /EDJ;10;1.227,54;Mineração
VALEE   /EDJ;4;109,84;Mineração
VARIG SERV;1;845,88;Outro
VARIG SERV;10;66,57;Outro
VARIG SERV;11;34,14;Outro
VARIG SERV;12;52,48;Outro
VARIG SERV;2;562,66;Outro
VARIG SERV;3;861,97;Outro
VARIG SERV;4;474,19;Outro
VARIG SERV;5;348,53;Outro
VARIG SERV;6;263,9;Outro
VARIG SERV;7;208,55;Outro
VARIG SERV;8;178,6;Outro
VARIG SERV;9;183,24;Outro
VARIG TRANSP;1;875,17;Outro
VARIG TRANSP;10;172,33;Outro
VARIG TRANSP;11;97,92;Outro
VARIG TRANSP;12;132,89;Outro
VARIG TRANSP;2;715,53;Outro
VARIG TRANSP;3;660,59;Outro
VARIG TRANSP;4;460,71;Outro
VARIG TRANSP;5;322,15;Outro
VARIG TRANSP;6;350,38;Outro
VARIG TRANSP;7;238,78;Outro
VARIG TRANSP;8;161,65;Outro
VARIG TRANSP;9;179,46;Outro
VCPA;1;10;Outro
VCPA;2;28,2;Outro
VCPA;3;44;Outro
VCPA;4;2,13;Outro
VCPA;9;0,84;Outro
VCPAE;10;1,78;Outro
VCPAE;9;2,76;Outro
VICUNHA TEXT;10;76,78;Outro
VICUNHA TEXT;11;65,15;Outro
VICUNHA TEXT;12;97,49;Outro
VICUNHA TEXT;2;53;Outro
VICUNHA TEXT;3;214,08;Outro
VICUNHA TEXT;4;28,6;Outro
VICUNHA TEXT;5;108,73;Outro
VICUNHA TEXT;6;26,01;Outro
VICUNHA TEXT;7;149,53;Outro
VICUNHA TEXT;8;33,01;Outro
VICUNHA TEXT;9;67,01;Outro
VIGOR;1;84,28;Outro
VIGOR;10;170,07;Outro
VIGOR;11;142,2;Outro
VIGOR;12;163,81;Outro
VIGOR;2;98,36;Outro
VIGOR;3;128,77;Outro
VIGOR;4;121,98;Outro
VIGOR;5;106,37;Outro
VIGOR;6;81,44;Outro
VIGOR;7;50,12;Outro
VIGOR;8;65,03;Outro
VIGOR;9;150,58;Outro
VIVO;1;1.100,35;Telefonia
VIVO;10;1.702,33;Telefonia
VIVO;11;1.855,38;Telefonia
VIVO;12;2.438,76;Telefonia
VIVO;2;1.161,31;Telefonia
VIVO;3;1.067,42;Telefonia
VIVO;4;1.245,29;Telefonia
VIVO;5;1.223,06;Telefonia
VIVO;6;1.300,84;Telefonia
VIVO;7;1.199,45;Telefonia
VIVO;8;975,78;Telefonia
VIVO;9;979,2;Telefonia
VIVO    /ES;5;1,1;Telefonia
VULCABRAS;1;693,4;Roupas
VULCABRAS;10;295,83;Roupas
VULCABRAS;11;210,35;Roupas
VULCABRAS;12;225,22;Roupas
VULCABRAS;2;609,03;Roupas
VULCABRAS;3;507,07;Roupas
VULCABRAS;4;711,14;Roupas
VULCABRAS;5;511,15;Roupas
VULCABRAS;6;771,11;Roupas
VULCABRAS;7;404,69;Roupas
VULCABRAS;8;292,62;Roupas
VULCABRAS;9;630,49;Roupas
WEG;1;1.939,57;Industrial 
WEG;10;793,93;Industrial 
WEG;11;688,39;Industrial 
WEG;12;636,91;Industrial 
WEG;2;1.797,61;Industrial 
WEG;3;1.828,62;Industrial 
WEG;4;2.076,95;Industrial 
WEG;5;2.424,53;Industrial 
WEG;6;1.730,48;Industrial 
WEG;7;2.008,5;Industrial 
WEG;8;1.567,14;Industrial 
WEG;9;1.449,27;Industrial 
WEMBLEY;2;30;Outro
WETZEL S/A;1;1.139,17;Outro
WETZEL S/A;10;351,51;Outro
WETZEL S/A;11;271,43;Outro
WETZEL S/A;12;233,87;Outro
WETZEL S/A;2;1.182,78;Outro
WETZEL S/A;3;1.301,18;Outro
WETZEL S/A;4;1.320,48;Outro
WETZEL S/A;5;1.268,26;Outro
WETZEL S/A;6;955,91;Outro
WETZEL S/A;7;739,12;Outro
WETZEL S/A;8;487,06;Outro
WETZEL S/A;9;726,07;Outro
WHIRLPOOL;1;225,25;Eletrodomesticos
WHIRLPOOL;10;118,04;Eletrodomesticos
WHIRLPOOL;11;70,26;Eletrodomesticos
WHIRLPOOL;12;93,1;Eletrodomesticos
WHIRLPOOL;2;239,38;Eletrodomesticos
WHIRLPOOL;3;191,37;Eletrodomesticos
WHIRLPOOL;4;205,02;Eletrodomesticos
WHIRLPOOL;5;278,97;Eletrodomesticos
WHIRLPOOL;6;220,45;Eletrodomesticos
WHIRLPOOL;7;195,72;Eletrodomesticos
WHIRLPOOL;8;157,51;Eletrodomesticos
WHIRLPOOL;9;159,52;Eletrodomesticos
WIEST;1;14,87;Outro
WIEST;10;23,77;Outro
WIEST;11;14,12;Outro
WIEST;12;35,51;Outro
WIEST;2;26,41;Outro
WIEST;3;33,17;Outro
WIEST;4;35,32;Outro
WIEST;5;51,5;Outro
WIEST;6;105,46;Outro
WIEST;7;71,47;Outro
WIEST;8;64,95;Outro
WIEST;9;43,18;Outro
WILSON SONS;1;855,31;Transporte
WILSON SONS;10;357,22;Transporte
WILSON SONS;11;269,85;Transporte
WILSON SONS;12;292,27;Transporte
WILSON SONS;2;781,39;Transporte
WILSON SONS;3;748,78;Transporte
WILSON SONS;4;732,13;Transporte
WILSON SONS;5;873,2;Transporte
WILSON SONS;6;681,02;Transporte
WILSON SONS;7;538,84;Transporte
WILSON SONS;8;542,6;Transporte
WILSON SONS;9;445,46;Transporte
WLM IND COM;1;387,92;Outro
WLM IND COM;10;565,16;Outro
WLM IND COM;11;394,61;Outro
WLM IND COM;12;533,23;Outro
WLM IND COM;2;604,93;Outro
WLM IND COM;3;677,04;Outro
WLM IND COM;4;594,43;Outro
WLM IND COM;5;1.443,02;Outro
WLM IND COM;6;1.032,71;Outro
WLM IND COM;7;1.131,54;Outro
WLM IND COM;8;1.288,78;Outro
WLM IND COM;9;883,18;Outro
YARA BRASIL;1;959,14;Outro
YARA BRASIL;10;997,84;Outro
YARA BRASIL;11;77,01;Outro
YARA BRASIL;12;122,98;Outro
YARA BRASIL;2;691,32;Outro
YARA BRASIL;3;370,09;Outro
YARA BRASIL;4;1.482,77;Outro
YARA BRASIL;5;2.153,67;Outro
YARA BRASIL;6;2.269,74;Outro
YARA BRASIL;7;1.147,12;Outro
YARA BRASIL;8;964,91;Outro
YARA BRASIL;9;717,94;Outro
