Empresa;Mês;Abertura;Segmento
ETERNIT;6;368,94;BDR
ETERNIT;7;455,82;BDR
ETERNIT;8;365,12;BDR
ETERNIT;9;466,41;BDR
ETF BRA IBOV;12;1862,74;BDR
ETF BRAD BOV;1;5031,86;BDR
ETF BRAD BOV;10;2059,66;BDR
ETF BRAD BOV;11;2100,53;BDR
ETF BRAD BOV;12;447,49;BDR
ETF BRAD BOV;2;3878,36;BDR
ETF BRAD BOV;3;3465,64;BDR
ETF BRAD BOV;4;3072,26;BDR
ETF BRAD BOV;5;3189,87;BDR
ETF BRAD BOV;6;3974,34;BDR
ETF BRAD BOV;7;4665,45;BDR
ETF BRAD BOV;8;4289,65;BDR
ETF BRAD BOV;9;3885,49;BDR
ETF ESG BTG;10;1957,12;BDR
ETF ESG BTG;11;2174,55;BDR
ETF ESG BTG;12;2309,76;BDR
EUCATEX;1;1954,54;BDR
EUCATEX;10;1261,91;BDR
EUCATEX;11;1263,16;BDR
EUCATEX;12;1230,43;BDR
EUCATEX;2;1093,74;BDR
EUCATEX;3;917,46;BDR
EUCATEX;4;764,47;BDR
EUCATEX;5;719,55;BDR
EUCATEX;6;1313,35;BDR
EUCATEX;7;1486,64;BDR
EUCATEX;8;1275,71;BDR
EUCATEX;9;1230,39;BDR
EVEN;1;1704,46;BDR
EVEN;10;1070,95;BDR
EVEN;11;466,97;BDR
EVEN;12;509,64;BDR
EVEN;2;1122,31;BDR
EVEN;3;677,26;BDR
EVEN;4;476,73;BDR
EVEN;5;469,99;BDR
EVEN;6;950,81;BDR
EVEN;7;1545,72;BDR
EVEN;8;902,15;BDR
EVEN;9;869,85;BDR
EVENE;10;6,88;BDR
EVENE;7;10,61;BDR
EVENE;8;2,62;BDR
EVENE;9;4,31;BDR
EVEREST RE G;10;288,57;BDR
EVEREST RE G;11;309,81;BDR
EVEREST RE G;3;445,07;BDR
EVEREST RE G;8;304,79;BDR
EVERGY INC;10;155,48;BDR
EVERGY INC;11;754,28;BDR
EVERGY INC;12;423,85;BDR
EVERGY INC;2;1876,11;BDR
EVERGY INC;3;2862,2;BDR
EVERGY INC;4;134,41;BDR
EVERGY INC;5;2154,54;BDR
EVERGY INC;6;1127,77;BDR
EVERGY INC;8;169,23;BDR
EVERSOURCE E;12;435,76;BDR
EVERSOURCE E;2;2446,72;BDR
EVERSOURCE E;3;3864,98;BDR
EVERSOURCE E;4;199,21;BDR
EVERSOURCE E;5;3346,67;BDR
EVERSOURCE E;6;1318,89;BDR
EVERSOURCE E;9;235,96;BDR
EXCELSIOR;1;3282,72;BDR
EXCELSIOR;10;2994,06;BDR
EXCELSIOR;11;2596,07;BDR
EXCELSIOR;12;2882,84;BDR
EXCELSIOR;2;3287,27;BDR
EXCELSIOR;3;3364,05;BDR
EXCELSIOR;4;2808,48;BDR
EXCELSIOR;5;2574,39;BDR
EXCELSIOR;6;2583,21;BDR
EXCELSIOR;7;2903,49;BDR
EXCELSIOR;8;2746,12;BDR
EXCELSIOR;9;3256,08;BDR
EXELON CORP;10;1110,17;BDR
EXELON CORP;11;924,56;BDR
EXELON CORP;12;1707,01;BDR
EXELON CORP;2;1487,68;BDR
EXELON CORP;3;1968,47;BDR
EXELON CORP;4;1190,42;BDR
EXELON CORP;5;1259,61;BDR
EXELON CORP;6;406,79;BDR
EXELON CORP;7;395,79;BDR
EXELON CORP;8;2060,93;BDR
EXELON CORP;9;1173,18;BDR
EXPEDIA GROU;10;275,8;BDR
EXPEDIA GROU;11;914,38;BDR
EXPEDIA GROU;12;2276,93;BDR
EXPEDIA GROU;2;218,75;BDR
EXPEDIA GROU;3;806,29;BDR
EXPEDIA GROU;4;758;BDR
EXPEDIA GROU;5;621,4;BDR
EXPEDIA GROU;8;464,09;BDR
EXPEDIA GROU;9;1341;BDR
EXPEDITORS I;10;253,94;BDR
EXPEDITORS I;12;692,87;BDR
EXTRA SPACE;11;295,9;BDR
EXTRA SPACE;12;440,77;BDR
EXTRA SPACE;2;121,42;BDR
EXTRA SPACE;6;124,59;BDR
EXTRA SPACE;7;382,05;BDR
EXTRA SPACE;8;856,12;BDR
EXTRA SPACE;9;585,62;BDR
EXXON MOBIL;1;1983,11;BDR
EXXON MOBIL;10;1000,56;BDR
EXXON MOBIL;11;1012,64;BDR
EXXON MOBIL;12;1081,36;BDR
EXXON MOBIL;2;1492,67;BDR
EXXON MOBIL;3;1085,25;BDR
EXXON MOBIL;4;1261,17;BDR
EXXON MOBIL;5;1459,85;BDR
EXXON MOBIL;6;1171,92;BDR
EXXON MOBIL;7;1607,85;BDR
EXXON MOBIL;8;1637,9;BDR
EXXON MOBIL;9;1654,35;BDR
EZTC;1;13,68;Construção Civil
EZTC;10;275,92;Construção Civil
EZTC;2;0,71;Construção Civil
EZTC;3;2,44;Construção Civil
EZTC;4;0,1;Construção Civil
EZTC;6;9,7;Construção Civil
EZTC;7;81,61;Construção Civil
EZTC;8;48,26;Construção Civil
EZTC;9;17,55;Construção Civil
EZTCE;1;3,32;Construção Civil
EZTCE;10;76,06;Construção Civil
EZTCE;2;4,31;Construção Civil
EZTCE;3;114,58;Construção Civil
EZTCE;5;0,8;Construção Civil
EZTCE;7;50,41;Construção Civil
EZTCE;8;6,97;Construção Civil
EZTCE;9;15,67;Construção Civil
EZTEC;1;5348;Construção Civil
EZTEC;10;3826,66;Construção Civil
EZTEC;11;1559,24;Construção Civil
EZTEC;12;1734,46;Construção Civil
EZTEC;2;4394,96;Construção Civil
EZTEC;3;3467,01;Construção Civil
EZTEC;4;2812,08;Construção Civil
EZTEC;5;2568,59;Construção Civil
EZTEC;6;3696,91;Construção Civil
EZTEC;7;5901,14;Construção Civil
EZTEC;8;3856,38;Construção Civil
EZTEC;9;3926,68;Construção Civil
F5 NETWORKS;10;354,63;BDR
F5 NETWORKS;11;386,46;BDR
F5 NETWORKS;12;1334,77;BDR
F5 NETWORKS;6;190,28;BDR
F5 NETWORKS;7;393,8;BDR
F5 NETWORKS;9;197,81;BDR
FACEBOOK;1;19527,36;BDR
FACEBOOK;10;10839,39;BDR
FACEBOOK;11;1078,64;BDR
FACEBOOK;12;1024,82;BDR
FACEBOOK;2;16383,57;BDR
FACEBOOK;3;17745,33;BDR
FACEBOOK;4;17011,54;BDR
FACEBOOK;5;24669,3;BDR
FACEBOOK;6;25245,66;BDR
FACEBOOK;7;29085,07;BDR
FACEBOOK;8;30706,02;BDR
FACEBOOK;9;28177,34;BDR
FASTENAL;1;146,39;BDR
FASTENAL;10;743,47;BDR
FASTENAL;11;518,71;BDR
FASTENAL;12;1001,82;BDR
FASTENAL;3;461,93;BDR
FASTENAL;4;204,8;BDR
FASTENAL;6;231,18;BDR
FASTENAL;8;266,15;BDR
FASTENAL;9;491,41;BDR
FASTLY INC;10;227,71;BDR
FASTLY INC;11;554,28;BDR
FASTLY INC;12;735,01;BDR
FAZ ESTR AGR;9;1220;BDR
FDC INFRA;10;7146,97;BDR
FDC INFRA;11;4943,99;BDR
FDC INFRA;12;7340;BDR
FDC INFRA;7;4400,01;BDR
FDC INFRA;8;9700,01;BDR
FDC INFRA;9;6963;BDR
FDC ITAU IE;10;2205,35;BDR
FDC ITAU IE;11;2128,5;BDR
FDC ITAU IE;12;2171,87;BDR
FDC ITAU IE;7;2105,15;BDR
FDC ITAU IE;8;2222,92;BDR
FDC ITAU IE;9;2260,75;BDR
FDC KINEAINF;10;2882,03;BDR
FDC KINEAINF;11;2651,53;BDR
FDC KINEAINF;12;2646,51;BDR
FDC KINEAINF;7;2678,68;BDR
FDC KINEAINF;8;2905,21;BDR
FDC KINEAINF;9;2907,11;BDR
FEDERAL REAL;10;1468,75;BDR
FEDERAL REAL;11;1951,43;BDR
FEDERAL REAL;12;1951,39;BDR
FEDERAL REAL;3;180,48;BDR
FEDERAL REAL;4;92,25;BDR
FEDERAL REAL;5;761,48;BDR
FEDERAL REAL;6;799,8;BDR
FEDERAL REAL;7;402,6;BDR
FEDERAL REAL;8;1547,44;BDR
FEDERAL REAL;9;1264,18;BDR
FEDEX CORP;1;1238,16;BDR
FEDEX CORP;10;32257,52;BDR
FEDEX CORP;11;30223,89;BDR
FEDEX CORP;12;26351,42;BDR
FEDEX CORP;2;1324,69;BDR
FEDEX CORP;3;2263,04;BDR
FEDEX CORP;4;2713,46;BDR
FEDEX CORP;5;5393,29;BDR
FEDEX CORP;6;4931,94;BDR
FEDEX CORP;7;2550;BDR
FEDEX CORP;8;8673,68;BDR
FEDEX CORP;9;23372,64;BDR
FEMSA;1;782,93;BDR
FEMSA;10;1262,69;BDR
FEMSA;11;3328,62;BDR
FEMSA;12;3515,17;BDR
FEMSA;2;817,5;BDR
FEMSA;3;342,7;BDR
FEMSA;4;642,91;BDR
FEMSA;7;648;BDR
FEMSA;8;1915,26;BDR
FEMSA;9;1203,68;BDR
FER HERINGER;1;244,97;Químicos
FER HERINGER;10;125,18;Químicos
FER HERINGER;11;111,4;Químicos
FER HERINGER;12;122,71;Químicos
FER HERINGER;2;151,66;Químicos
FER HERINGER;3;128,67;Químicos
FER HERINGER;4;110,49;Químicos
FER HERINGER;5;107,4;Químicos
FER HERINGER;6;159,32;Químicos
FER HERINGER;7;183,25;Químicos
FER HERINGER;8;125,67;Químicos
FER HERINGER;9;134,1;Químicos
FERBASA;1;2843,95;BDR
FERBASA;10;1835,36;BDR
FERBASA;11;1255,17;BDR
FERBASA;12;1631,54;BDR
FERBASA;2;2302,7;BDR
FERBASA;3;1825,63;BDR
FERBASA;4;1215,11;BDR
FERBASA;5;1443,47;BDR
FERBASA;6;2007,23;BDR
FERBASA;7;2121,85;BDR
FERBASA;8;2011,23;BDR
FERBASA;9;1976,47;BDR
FIBRASA;11;3,57;BDR
FIBRASA;9;3,51;BDR
FIDELITY NAT;1;1919,7;BDR
FIDELITY NAT;10;2267,48;BDR
FIDELITY NAT;11;721,29;BDR
FIDELITY NAT;12;563,21;BDR
FIDELITY NAT;2;2775,48;BDR
FIDELITY NAT;3;1917,52;BDR
FIDELITY NAT;4;2482,7;BDR
FIDELITY NAT;5;2459,24;BDR
FIDELITY NAT;6;2317,3;BDR
FIDELITY NAT;7;3336,33;BDR
FIDELITY NAT;8;4386,66;BDR
FIDELITY NAT;9;3176,27;BDR
FIFTH THIRD;10;264,6;BDR
FIFTH THIRD;11;271,4;BDR
FIFTH THIRD;12;422,1;BDR
FIFTH THIRD;2;109,51;BDR
FIFTH THIRD;3;474,17;BDR
FIFTH THIRD;4;384;BDR
FIFTH THIRD;5;209,33;BDR
FIFTH THIRD;6;455,55;BDR
FIFTH THIRD;8;222,4;BDR
FIFTH THIRD;9;341,84;BDR
FII A BRANCA;1;8894,41;Fundo Imobiliário
FII A BRANCA;10;6570,87;Fundo Imobiliário
FII A BRANCA;11;6175,93;Fundo Imobiliário
FII A BRANCA;12;5955,66;Fundo Imobiliário
FII A BRANCA;2;7146,8;Fundo Imobiliário
FII A BRANCA;3;7809,3;Fundo Imobiliário
FII A BRANCA;4;4828,8;Fundo Imobiliário
FII A BRANCA;5;6268,61;Fundo Imobiliário
FII A BRANCA;6;6962,54;Fundo Imobiliário
FII A BRANCA;7;7534,67;Fundo Imobiliário
FII A BRANCA;8;6345,95;Fundo Imobiliário
FII A BRANCA;9;6250,86;Fundo Imobiliário
FII ABC IMOB;1;2377,03;Fundo Imobiliário
FII ABC IMOB;10;1635,62;Fundo Imobiliário
FII ABC IMOB;11;1537,28;Fundo Imobiliário
FII ABC IMOB;12;1500,73;Fundo Imobiliário
FII ABC IMOB;2;1929,86;Fundo Imobiliário
FII ABC IMOB;3;1978,69;Fundo Imobiliário
FII ABC IMOB;4;1701,75;Fundo Imobiliário
FII ABC IMOB;5;1629,58;Fundo Imobiliário
FII ABC IMOB;6;1856,05;Fundo Imobiliário
FII ABC IMOB;7;2040,91;Fundo Imobiliário
FII ABC IMOB;8;1883,89;Fundo Imobiliário
FII ABC IMOB;9;1644,32;Fundo Imobiliário
FII ABSOLUTO;1;2792,54;Fundo Imobiliário
FII ABSOLUTO;10;1755,33;Fundo Imobiliário
FII ABSOLUTO;11;1613,64;Fundo Imobiliário
FII ABSOLUTO;12;1570,63;Fundo Imobiliário
FII ABSOLUTO;2;2140,12;Fundo Imobiliário
FII ABSOLUTO;3;2191,78;Fundo Imobiliário
FII ABSOLUTO;4;1818,42;Fundo Imobiliário
FII ABSOLUTO;5;1822,45;Fundo Imobiliário
FII ABSOLUTO;6;1988,31;Fundo Imobiliário
FII ABSOLUTO;7;2071,22;Fundo Imobiliário
FII ABSOLUTO;8;1780,79;Fundo Imobiliário
FII ABSOLUTO;9;1729,52;Fundo Imobiliário
FII AFINVCR;10;2252,11;Fundo Imobiliário
FII AFINVCR;11;2133,41;Fundo Imobiliário
FII AFINVCR;12;2116,2;Fundo Imobiliário
FII AFINVCR;4;950,48;Fundo Imobiliário
FII AFINVCR;5;794,91;Fundo Imobiliário
FII AFINVCR;6;1187,86;Fundo Imobiliário
FII AFINVCR;7;1150,75;Fundo Imobiliário
FII AFINVCR;8;1756,59;Fundo Imobiliário
FII AFINVCR;9;2198,9;Fundo Imobiliário
FII ALIANZA;1;3017,29;Fundo Imobiliário
FII ALIANZA;10;2753,78;Fundo Imobiliário
FII ALIANZA;11;2532,31;Fundo Imobiliário
FII ALIANZA;12;2522,07;Fundo Imobiliário
FII ALIANZA;2;2277,19;Fundo Imobiliário
FII ALIANZA;3;2283,26;Fundo Imobiliário
FII ALIANZA;4;2139,35;Fundo Imobiliário
FII ALIANZA;5;2163,87;Fundo Imobiliário
FII ALIANZA;6;2711,95;Fundo Imobiliário
FII ALIANZA;7;2850,52;Fundo Imobiliário
FII ALIANZA;8;2657,83;Fundo Imobiliário
FII ALIANZA;9;2837,78;Fundo Imobiliário
FII ALMIRANT;1;80948,74;Fundo Imobiliário
FII ALMIRANT;10;58755,78;Fundo Imobiliário
FII ALMIRANT;11;29270,94;Fundo Imobiliário
FII ALMIRANT;12;30078,18;Fundo Imobiliário
FII ALMIRANT;2;54627,69;Fundo Imobiliário
FII ALMIRANT;3;56076;Fundo Imobiliário
FII ALMIRANT;4;55549,65;Fundo Imobiliário
FII ALMIRANT;5;63846;Fundo Imobiliário
FII ALMIRANT;6;74932,63;Fundo Imobiliário
FII ALMIRANT;7;76205,4;Fundo Imobiliário
FII ALMIRANT;8;64838,1;Fundo Imobiliário
FII ALMIRANT;9;65785,97;Fundo Imobiliário
FII ANCAR IC;10;4000;Fundo Imobiliário
FII ANCAR IC;3;2980;Fundo Imobiliário
FII ANCAR IC;5;2980;Fundo Imobiliário
FII ANCAR IC;6;6047,5;Fundo Imobiliário
FII ANH EDUC;1;6510,77;Fundo Imobiliário
FII ANH EDUC;10;4424,52;Fundo Imobiliário
FII ANH EDUC;11;4140,91;Fundo Imobiliário
FII ANH EDUC;12;4020,61;Fundo Imobiliário
FII ANH EDUC;2;4908,04;Fundo Imobiliário
FII ANH EDUC;3;4721,6;Fundo Imobiliário
FII ANH EDUC;4;4058,85;Fundo Imobiliário
FII ANH EDUC;5;4040,59;Fundo Imobiliário
FII ANH EDUC;6;4484,64;Fundo Imobiliário
FII ANH EDUC;7;5111,6;Fundo Imobiliário
FII ANH EDUC;8;4383,87;Fundo Imobiliário
FII ANH EDUC;9;4493,75;Fundo Imobiliário
FII AQUIL RD;10;1109;Fundo Imobiliário
FII AQUILLA;1;361,01;Fundo Imobiliário
FII AQUILLA;10;1439,97;Fundo Imobiliário
FII AQUILLA;11;479,99;Fundo Imobiliário
FII AQUILLA;12;1254,23;Fundo Imobiliário
FII AQUILLA;2;361,02;Fundo Imobiliário
FII AQUILLA;6;1499,96;Fundo Imobiliário
FII AQUILLA;7;899,99;Fundo Imobiliário
FII AQUILLA;8;1280;Fundo Imobiliário
FII AQUILLA;9;400;Fundo Imobiliário
FII ARCTIUM;10;23931,84;Fundo Imobiliário
FII ARCTIUM;11;22433,3;Fundo Imobiliário
FII ARCTIUM;12;25881,26;Fundo Imobiliário
FII ARCTIUM;7;7041,99;Fundo Imobiliário
FII ARCTIUM;8;20216,45;Fundo Imobiliário
FII ARCTIUM;9;22705,5;Fundo Imobiliário
FII ATHENA I;10;1325,45;Fundo Imobiliário
FII ATHENA I;11;1129,18;Fundo Imobiliário
FII ATHENA I;12;1227,66;Fundo Imobiliário
FII ATHENA I;8;201,1;Fundo Imobiliário
FII ATHENA I;9;1688,72;Fundo Imobiliário
FII ATRIO;1;2327,9;Fundo Imobiliário
FII ATRIO;10;1861,74;Fundo Imobiliário
FII ATRIO;11;1799,16;Fundo Imobiliário
FII ATRIO;12;1810,61;Fundo Imobiliário
FII ATRIO;2;1791,37;Fundo Imobiliário
FII ATRIO;3;1788,69;Fundo Imobiliário
FII ATRIO;4;1611,04;Fundo Imobiliário
FII ATRIO;5;1644,54;Fundo Imobiliário
FII ATRIO;6;1685,95;Fundo Imobiliário
FII ATRIO;7;1819,3;Fundo Imobiliário
FII ATRIO;8;1581,65;Fundo Imobiliário
FII ATRIO;9;1728,04;Fundo Imobiliário
FII AUTONOMY;10;1076,1;Fundo Imobiliário
FII AUTONOMY;11;1960,2;Fundo Imobiliário
FII AUTONOMY;12;1871,87;Fundo Imobiliário
FII BANRISUL;1;2896,64;Fundo Imobiliário
FII BANRISUL;10;2615;Fundo Imobiliário
FII BANRISUL;11;2471,31;Fundo Imobiliário
FII BANRISUL;12;2467,39;Fundo Imobiliário
FII BANRISUL;2;2312,03;Fundo Imobiliário
FII BANRISUL;3;2582,78;Fundo Imobiliário
FII BANRISUL;4;2362,46;Fundo Imobiliário
FII BANRISUL;5;2455,38;Fundo Imobiliário
FII BANRISUL;6;2657,48;Fundo Imobiliário
FII BANRISUL;7;3023,27;Fundo Imobiliário
FII BANRISUL;8;2642,95;Fundo Imobiliário
FII BANRISUL;9;2635,32;Fundo Imobiliário
FII BARIGUI;1;2429,65;Fundo Imobiliário
FII BARIGUI;10;2215,07;Fundo Imobiliário
FII BARIGUI;11;2162,58;Fundo Imobiliário
FII BARIGUI;12;2226,99;Fundo Imobiliário
FII BARIGUI;2;1928,63;Fundo Imobiliário
FII BARIGUI;3;2094,26;Fundo Imobiliário
FII BARIGUI;4;1810,42;Fundo Imobiliário
FII BARIGUI;5;1842,73;Fundo Imobiliário
FII BARIGUI;6;2055,66;Fundo Imobiliário
FII BARIGUI;7;2241,42;Fundo Imobiliário
FII BARIGUI;8;2148,17;Fundo Imobiliário
FII BARIGUI;9;2226,93;Fundo Imobiliário
FII BB CORP;1;3266,7;Fundo Imobiliário
FII BB CORP;10;3098,86;Fundo Imobiliário
FII BB CORP;11;2908,29;Fundo Imobiliário
FII BB CORP;12;2712,87;Fundo Imobiliário
FII BB CORP;2;2671,89;Fundo Imobiliário
FII BB CORP;3;2835,7;Fundo Imobiliário
FII BB CORP;4;2624,32;Fundo Imobiliário
FII BB CORP;5;2811,72;Fundo Imobiliário
FII BB CORP;6;3167,01;Fundo Imobiliário
FII BB CORP;7;3439,98;Fundo Imobiliário
FII BB CORP;8;3055,73;Fundo Imobiliário
FII BB CORP;9;3155,42;Fundo Imobiliário
FII BB PAPII;1;1777,2;Fundo Imobiliário
FII BB PAPII;10;1057,13;Fundo Imobiliário
FII BB PAPII;11;964,67;Fundo Imobiliário
FII BB PAPII;12;1199,51;Fundo Imobiliário
FII BB PAPII;2;1608,82;Fundo Imobiliário
FII BB PAPII;3;1425,78;Fundo Imobiliário
FII BB PAPII;4;912,45;Fundo Imobiliário
FII BB PAPII;5;801,24;Fundo Imobiliário
FII BB PAPII;6;1366,68;Fundo Imobiliário
FII BB PAPII;7;1563,27;Fundo Imobiliário
FII BB PAPII;8;894,99;Fundo Imobiliário
FII BB PAPII;9;1078,22;Fundo Imobiliário
FII BB PRGII;1;3683,72;Fundo Imobiliário
FII BB PRGII;10;2917,88;Fundo Imobiliário
FII BB PRGII;11;2742,45;Fundo Imobiliário
FII BB PRGII;12;2475,79;Fundo Imobiliário
FII BB PRGII;2;2893,27;Fundo Imobiliário
FII BB PRGII;3;3185,61;Fundo Imobiliário
FII BB PRGII;4;2813,87;Fundo Imobiliário
FII BB PRGII;5;3020,14;Fundo Imobiliário
FII BB PRGII;6;3363,86;Fundo Imobiliário
FII BB PRGII;7;3325,77;Fundo Imobiliário
FII BB PRGII;8;2871,5;Fundo Imobiliário
FII BB PRGII;9;2893,02;Fundo Imobiliário
FII BB PROGR;1;65840,18;Fundo Imobiliário
FII BB PROGR;10;53511,99;Fundo Imobiliário
FII BB PROGR;11;46473,13;Fundo Imobiliário
FII BB PROGR;12;41798,19;Fundo Imobiliário
FII BB PROGR;2;45679,54;Fundo Imobiliário
FII BB PROGR;3;50164,01;Fundo Imobiliário
FII BB PROGR;4;48544,84;Fundo Imobiliário
FII BB PROGR;5;52149,99;Fundo Imobiliário
FII BB PROGR;6;54953,61;Fundo Imobiliário
FII BB PROGR;7;53801,3;Fundo Imobiliário
FII BB PROGR;8;47233,58;Fundo Imobiliário
FII BB PROGR;9;51079,77;Fundo Imobiliário
FII BB R PAP;1;19803,49;Fundo Imobiliário
FII BB R PAP;10;13613,04;Fundo Imobiliário
FII BB R PAP;11;11894,85;Fundo Imobiliário
FII BB R PAP;12;11670,7;Fundo Imobiliário
FII BB R PAP;2;15825,08;Fundo Imobiliário
FII BB R PAP;3;14970,94;Fundo Imobiliário
FII BB R PAP;4;8770,03;Fundo Imobiliário
FII BB R PAP;5;8616,68;Fundo Imobiliário
FII BB R PAP;6;12607,03;Fundo Imobiliário
FII BB R PAP;7;15232,26;Fundo Imobiliário
FII BB R PAP;8;12706,7;Fundo Imobiliário
FII BB R PAP;9;16771,42;Fundo Imobiliário
FII BC FFII;1;2458,1;Fundo Imobiliário
FII BC FFII;10;1891,54;Fundo Imobiliário
FII BC FFII;11;1794,04;Fundo Imobiliário
FII BC FFII;12;1790,6;Fundo Imobiliário
FII BC FFII;2;1839,2;Fundo Imobiliário
FII BC FFII;3;1879,66;Fundo Imobiliário
FII BC FFII;4;1647,06;Fundo Imobiliário
FII BC FFII;5;1697,27;Fundo Imobiliário
FII BC FFII;6;1875,59;Fundo Imobiliário
FII BC FFII;7;2043,37;Fundo Imobiliário
FII BC FFII;8;1838,48;Fundo Imobiliário
FII BC FFII;9;1904,41;Fundo Imobiliário
FII BC FUND;1;2606,32;Fundo Imobiliário
FII BC FUND;10;1883,33;Fundo Imobiliário
FII BC FUND;11;1759,04;Fundo Imobiliário
FII BC FUND;12;1743,97;Fundo Imobiliário
FII BC FUND;2;2037,75;Fundo Imobiliário
FII BC FUND;3;2103,02;Fundo Imobiliário
FII BC FUND;4;1829,81;Fundo Imobiliário
FII BC FUND;5;1814,97;Fundo Imobiliário
FII BC FUND;6;1991,31;Fundo Imobiliário
FII BC FUND;7;2090,47;Fundo Imobiliário
FII BC FUND;8;1862,56;Fundo Imobiliário
FII BC FUND;9;1900,55;Fundo Imobiliário
FII BCIA;1;5399,04;Fundo Imobiliário
FII BCIA;10;2567,31;Fundo Imobiliário
FII BCIA;11;2344,62;Fundo Imobiliário
FII BCIA;12;2242,07;Fundo Imobiliário
FII BCIA;2;3812,59;Fundo Imobiliário
FII BCIA;3;3676,71;Fundo Imobiliário
FII BCIA;4;3263,27;Fundo Imobiliário
FII BCIA;5;3249,6;Fundo Imobiliário
FII BCIA;6;4060,83;Fundo Imobiliário
FII BCIA;7;3695,4;Fundo Imobiliário
FII BCIA;8;3093,56;Fundo Imobiliário
FII BCIA;9;2639,69;Fundo Imobiliário
FII BEES CRI;1;2738,71;Fundo Imobiliário
FII BEES CRI;10;2265,02;Fundo Imobiliário
FII BEES CRI;11;2148,91;Fundo Imobiliário
FII BEES CRI;12;2177,54;Fundo Imobiliário
FII BEES CRI;2;2146,07;Fundo Imobiliário
FII BEES CRI;3;2282,77;Fundo Imobiliário
FII BEES CRI;4;2064,57;Fundo Imobiliário
FII BEES CRI;5;2097,94;Fundo Imobiliário
FII BEES CRI;6;2290,91;Fundo Imobiliário
FII BEES CRI;7;2488,81;Fundo Imobiliário
FII BEES CRI;8;2286,53;Fundo Imobiliário
FII BEES CRI;9;2277,23;Fundo Imobiliário
FII BLUECAP;10;1128,28;Fundo Imobiliário
FII BLUECAP;11;1022,46;Fundo Imobiliário
FII BLUECAP;12;1736,37;Fundo Imobiliário
FII BLUECAP;5;520,89;Fundo Imobiliário
FII BLUECAP;6;623,76;Fundo Imobiliário
FII BLUECAP;7;1580,83;Fundo Imobiliário
FII BLUECAP;8;963,11;Fundo Imobiliário
FII BLUECAP;9;1247,26;Fundo Imobiliário
FII BLUEMAC;4;53325,06;Fundo Imobiliário
FII BM THERA;1;3417,15;Fundo Imobiliário
FII BM THERA;10;2803,39;Fundo Imobiliário
FII BM THERA;11;2660,84;Fundo Imobiliário
FII BM THERA;12;2685,47;Fundo Imobiliário
FII BM THERA;2;2725,09;Fundo Imobiliário
FII BM THERA;3;3030,74;Fundo Imobiliário
FII BM THERA;4;2534,58;Fundo Imobiliário
FII BM THERA;5;2589,89;Fundo Imobiliário
FII BM THERA;6;2838,53;Fundo Imobiliário
FII BM THERA;7;3265,65;Fundo Imobiliário
FII BM THERA;8;2879,34;Fundo Imobiliário
FII BM THERA;9;2817,58;Fundo Imobiliário
FII BMBRC LC;1;2371,1;Fundo Imobiliário
FII BMBRC LC;10;2004,26;Fundo Imobiliário
FII BMBRC LC;11;1929,43;Fundo Imobiliário
FII BMBRC LC;12;1900,87;Fundo Imobiliário
FII BMBRC LC;2;1883,91;Fundo Imobiliário
FII BMBRC LC;3;2015,18;Fundo Imobiliário
FII BMBRC LC;4;1627,39;Fundo Imobiliário
FII BMBRC LC;5;1763,84;Fundo Imobiliário
FII BMBRC LC;6;1997,81;Fundo Imobiliário
FII BMBRC LC;7;2182,41;Fundo Imobiliário
FII BMBRC LC;8;1979,97;Fundo Imobiliário
FII BMBRC LC;9;1978,19;Fundo Imobiliário
FII BRE VIC;10;105,7;Fundo Imobiliário
FII BRE VIC;11;335,4;Fundo Imobiliário
FII BRE VIC;12;1068,96;Fundo Imobiliário
FII BRE VIC;2;110;Fundo Imobiliário
FII BRE VIC;8;1068,47;Fundo Imobiliário
FII BRE VIC;9;830,93;Fundo Imobiliário
FII BRESCO;1;2930,22;Fundo Imobiliário
FII BRESCO;10;2579,23;Fundo Imobiliário
FII BRESCO;11;2439,67;Fundo Imobiliário
FII BRESCO;12;2325,45;Fundo Imobiliário
FII BRESCO;2;2326,29;Fundo Imobiliário
FII BRESCO;3;2499,27;Fundo Imobiliário
FII BRESCO;4;2266,58;Fundo Imobiliário
FII BRESCO;5;2359,72;Fundo Imobiliário
FII BRESCO;6;2631,04;Fundo Imobiliário
FII BRESCO;7;2869,68;Fundo Imobiliário
FII BRESCO;8;2603,04;Fundo Imobiliário
FII BRESCO;9;2661,23;Fundo Imobiliário
FII BRIO II;7;1820;Fundo Imobiliário
FII BRLPROP;10;1887,17;Fundo Imobiliário
FII BRLPROP;11;1262,02;Fundo Imobiliário
FII BRLPROP;12;1483,67;Fundo Imobiliário
FII BRLPROP;2;98,55;Fundo Imobiliário
FII BRLPROP;3;494,12;Fundo Imobiliário
FII BRLPROP;4;727,5;Fundo Imobiliário
FII BRLPROP;5;1477,05;Fundo Imobiliário
FII BRLPROP;6;2038,83;Fundo Imobiliário
FII BRLPROP;7;2027,41;Fundo Imobiliário
FII BRLPROP;8;1966,46;Fundo Imobiliário
FII BRLPROP;9;1207,19;Fundo Imobiliário
FII BRREALTY;1;298,36;Fundo Imobiliário
FII BRREALTY;10;313,96;Fundo Imobiliário
FII BRREALTY;11;301,55;Fundo Imobiliário
FII BRREALTY;12;302,21;Fundo Imobiliário
FII BRREALTY;2;268,8;Fundo Imobiliário
FII BRREALTY;3;296,29;Fundo Imobiliário
