Empresa;Abertura;Mês;Segmento
TERNA PART;900,73;3;Outro
TERNA PART;1322,01;4;Outro
TERNA PART;1328,13;5;Outro
TERNA PART;1534,7;6;Outro
TERNA PART;1639,43;7;Outro
TERNA PART;1342,51;8;Outro
TERNA PART;1341,89;9;Outro
TERNA PART;1519,25;10;Outro
TERNA PART;1024,88;11;Outro
TERNA PART;1148,35;12;Outro
TEX RENAUX;4,25;1;Outro
TEX RENAUX;8,74;2;Outro
TEX RENAUX;8,28;3;Outro
TEX RENAUX;6,51;4;Outro
TEX RENAUX;3,89;5;Outro
TEX RENAUX;6,46;6;Outro
TEX RENAUX;14,18;7;Outro
TEX RENAUX;18,32;8;Outro
TEX RENAUX;17,89;9;Outro
TEX RENAUX;26,57;10;Outro
TEX RENAUX;10,7;11;Outro
TEX RENAUX;9,04;12;Outro
TIG LTD;21,85;4;Outro
TIG LTD;311,88;5;Outro
TIG LTD;242,9;6;Outro
TIG LTD;324,61;7;Outro
TIG LTD;418,34;8;Outro
TIG LTD;368,26;9;Outro
TIG LTD;453,46;10;Outro
TIG LTD;244,4;11;Outro
TIG LTD;321,15;12;Outro
TIM PART S/;499,02;1;Telefonia
TIM PART S/;424,17;2;Telefonia
TIM PART S/;529,26;3;Telefonia
TIM PART S/;560,11;4;Telefonia
TIM PART S/;535,75;5;Telefonia
TIM PART S/;631,07;6;Telefonia
TIM PART S/;657;7;Telefonia
TIM PART S/;573,21;8;Telefonia
TIM PART S/;539,81;9;Telefonia
TIM PART S/;697,92;10;Telefonia
TIM PART S/;559,97;11;Telefonia
TIM PART S/;611,04;12;Telefonia
TIVIT;129,05;9;Outro
TIVIT;677,54;10;Outro
TIVIT;592,11;11;Outro
TIVIT;576,45;12;Outro
TNLP;152,7;1;Telefonia 
TNLP;129,02;2;Telefonia 
TNLP;451,23;3;Telefonia 
TNLP;494,22;4;Telefonia 
TNLP;382,83;5;Telefonia 
TNLP;578,9;6;Telefonia 
TNLP;300,33;7;Telefonia 
TNLP;618,11;8;Telefonia 
TNLP;825,82;9;Telefonia 
TNLP;660,17;10;Telefonia 
TNLP;960,97;11;Telefonia 
TNLP;1218,63;12;Telefonia 
TNLP    /ED;261,74;2;Telefonia 
TNLP    /ED;87,94;7;Telefonia 
TNLPE;0,81;1;Telefonia 
TNLPE;1,11;6;Telefonia 
TNLPE;1,31;8;Telefonia 
TNLPE;0,69;11;Telefonia 
TNLPE;0,71;12;Telefonia 
TNLPE   /ED;0,02;2;Telefonia 
TNLPE   /ED;1;7;Telefonia 
TOTVS;1609,08;1;Tecnologia
TOTVS;1566,01;2;Tecnologia
TOTVS;2095,67;3;Tecnologia
TOTVS;2163,05;4;Tecnologia
TOTVS;2691,52;5;Tecnologia
TOTVS;2922,67;6;Tecnologia
TOTVS;3089,44;7;Tecnologia
TOTVS;3390,44;8;Tecnologia
TOTVS;4003,06;9;Tecnologia
TOTVS;4022,11;10;Tecnologia
TOTVS;3858,26;11;Tecnologia
TOTVS;4792;12;Tecnologia
TRACTEBEL;927,99;1;Outro
TRACTEBEL;925,95;2;Outro
TRACTEBEL;1106,19;3;Outro
TRACTEBEL;1085,53;4;Outro
TRACTEBEL;923,11;5;Outro
TRACTEBEL;1119,28;6;Outro
TRACTEBEL;1025,34;7;Outro
TRACTEBEL;1143,36;8;Outro
TRACTEBEL;1136,86;9;Outro
TRACTEBEL;1281,27;10;Outro
TRACTEBEL;1070,72;11;Outro
TRACTEBEL;1177,19;12;Outro
TRAFO;34,25;1;Outro
TRAFO;31,93;2;Outro
TRAFO;53,32;3;Outro
TRAFO;36,43;4;Outro
TRAFO;75,15;5;Outro
TRAFO;29,04;6;Outro
TRAFO;37,92;7;Outro
TRAFO;40,12;8;Outro
TRAFO;49,54;9;Outro
TRAFO;108,34;10;Outro
TRAFO;65,49;11;Outro
TRAFO;95,98;12;Outro
TRAN PAULIS;2800,11;1;Outro
TRAN PAULIS;1874,33;2;Outro
TRAN PAULIS;2761,68;3;Outro
TRAN PAULIS;2585,12;4;Outro
TRAN PAULIS;2563,83;5;Outro
TRAN PAULIS;2651,49;6;Outro
TRAN PAULIS;3116,2;7;Outro
TRAN PAULIS;3909,82;8;Outro
TRAN PAULIS;2886,15;9;Outro
TRAN PAULIS;3120,47;10;Outro
TRAN PAULIS;2275,15;11;Outro
TRAN PAULIS;2883,8;12;Outro
TREVISA;53,91;1;Outro
TREVISA;98,98;2;Outro
TREVISA;112,32;3;Outro
TREVISA;26;4;Outro
TREVISA;48,41;5;Outro
TREVISA;20;6;Outro
TREVISA;61,03;7;Outro
TREVISA;219,7;8;Outro
TREVISA;279,8;9;Outro
TREVISA;140,2;10;Outro
TREVISA;68,75;11;Outro
TREVISA;226,14;12;Outro
TRISUL;48,73;1;Outro
TRISUL;42,29;2;Outro
TRISUL;45,61;3;Outro
TRISUL;74,7;4;Outro
TRISUL;87,02;5;Outro
TRISUL;103,71;6;Outro
TRISUL;139,81;7;Outro
TRISUL;143,14;8;Outro
TRISUL;163,37;9;Outro
TRISUL;192,67;10;Outro
TRISUL;174,31;11;Outro
TRISUL;230,21;12;Outro
TRIUNFO PAR;48,45;1;Logística
TRIUNFO PAR;34,69;2;Logística
TRIUNFO PAR;38,76;3;Logística
TRIUNFO PAR;54,4;4;Logística
TRIUNFO PAR;68,26;5;Logística
TRIUNFO PAR;111,35;6;Logística
TRIUNFO PAR;131,4;7;Logística
TRIUNFO PAR;165,74;8;Logística
TRIUNFO PAR;194,38;9;Logística
TRIUNFO PAR;239,76;10;Logística
TRIUNFO PAR;184,86;11;Logística
TRIUNFO PAR;214,99;12;Logística
TRORION;17,26;1;Outro
TRORION;12,72;2;Outro
TRORION;2,94;3;Outro
TRORION;25,5;4;Outro
TRORION;13,59;5;Outro
TRORION;20,03;6;Outro
TRORION;5,05;7;Outro
TRORION;29,86;8;Outro
TRORION;26,56;9;Outro
TRORION;17,53;10;Outro
TRORION;16,6;11;Outro
TRORION;13,72;12;Outro
TRPL;1,41;1;Energia Elétrica
TRPL;43,65;2;Energia Elétrica
TRPL;42;3;Energia Elétrica
TRPL;0,14;7;Energia Elétrica
TRPL;2;8;Energia Elétrica
TRPL;49,95;9;Energia Elétrica
TRPL;2,06;11;Energia Elétrica
TRPL    /ED;48,96;10;Outro
TRPL    /EJ;0,65;12;Energia Elétrica
TUPY;230,96;1;Siderugia 
TUPY;217,15;2;Siderugia 
TUPY;373,02;3;Siderugia 
TUPY;358,76;4;Siderugia 
TUPY;430,8;5;Siderugia 
TUPY;402,37;6;Siderugia 
TUPY;301,84;7;Siderugia 
TUPY;378,15;8;Siderugia 
TUPY;426,15;9;Siderugia 
TUPY;426,98;10;Siderugia 
TUPY;350,74;11;Siderugia 
TUPY;621,5;12;Siderugia 
UBBR;0,04;1;Outro
UBBR;0,15;3;Outro
UBBR    /ED;0,77;1;Outro
UBBR    /ED;0,42;2;Outro
UBBR    /EJ;0,16;3;Outro
UBBRE;17,3;2;Outro
UBBRE;0,85;3;Outro
UBBRE   /ED;1,37;1;Outro
UBBRE   /EJ;38,21;3;Outro
UGPA;6,54;6;Outro
UGPA;1,61;8;Outro
UGPA;67,11;9;Outro
UGPA;69,11;12;Outro
UGPAE;1,96;3;Outro
UGPAE;3,91;4;Outro
UGPAE;1,99;8;Outro
UGPAE;76,77;9;Outro
UGPAE;7,19;10;Outro
UGPAE   /ED;1,58;3;Outro
ULTRAPAR;2562,61;1;Outro
ULTRAPAR;2436,04;2;Outro
ULTRAPAR;3164,3;3;Outro
ULTRAPAR;2552,96;4;Outro
ULTRAPAR;2968,32;5;Outro
ULTRAPAR;3073,11;6;Outro
ULTRAPAR;3226,16;7;Outro
ULTRAPAR;3276,2;8;Outro
ULTRAPAR;3379,04;9;Outro
ULTRAPAR;3989,88;10;Outro
ULTRAPAR;3537,43;11;Outro
ULTRAPAR;3823,32;12;Outro
UNIBANCO;2228,34;1;Serviços Bancários 
UNIBANCO;1641,39;2;Serviços Bancários 
UNIBANCO;1850,32;3;Serviços Bancários 
UNIPAR;81,88;1;Outro
UNIPAR;57,18;2;Outro
UNIPAR;65,09;3;Outro
UNIPAR;73,21;4;Outro
UNIPAR;77,41;5;Outro
UNIPAR;88,89;6;Outro
UNIPAR;111,13;7;Outro
UNIPAR;176,91;8;Outro
UNIPAR;177,82;9;Outro
UNIPAR;217,91;10;Outro
UNIPAR;149,63;11;Outro
UNIPAR;178,31;12;Outro
UOL;298,89;1;Outro
UOL;281,8;2;Outro
UOL;361,47;3;Outro
UOL;331,89;4;Outro
UOL;380,69;5;Outro
UOL;378,7;6;Outro
UOL;436,94;7;Outro
UOL;420,21;8;Outro
UOL;394,67;9;Outro
UOL;565,41;10;Outro
UOL;463,54;11;Outro
UOL;477,81;12;Outro
UOLL;0,05;7;Outro
USIM;118,61;1;Mineração
USIM;53,53;2;Mineração
USIM;35,72;3;Mineração
USIM;222,34;4;Mineração
USIM;175;5;Mineração
USIM;288,76;6;Mineração
USIM;215,06;7;Mineração
USIM;327,7;8;Mineração
USIM;308,81;9;Mineração
USIM;483,98;10;Mineração
USIM;357,29;11;Mineração
USIM;255,19;12;Mineração
USIM    /ED;14,06;3;Mineração
USIM    /EJ;5,94;1;Mineração
USIM    /EJ;78,83;8;Mineração
USIM    /EJ;0,18;12;Mineração
USIME;109,28;1;Mineração
USIME;76,46;2;Mineração
USIME;45,25;3;Mineração
USIME;332,96;4;Mineração
USIME;300,12;5;Mineração
USIME;291,96;6;Mineração
USIME;222,76;7;Mineração
USIME;388,98;8;Mineração
USIME;274,86;9;Mineração
USIME;585,97;10;Mineração
USIME;222,77;11;Mineração
USIME;105,52;12;Mineração
USIME   /ED;87,69;3;Mineração
USIME   /EJ;65,32;8;Mineração
USIMINAS;5409,59;1;Mineração
USIMINAS;4566,39;2;Mineração
USIMINAS;6104,59;3;Mineração
USIMINAS;6151,59;4;Mineração
USIMINAS;6396,87;5;Mineração
USIMINAS;7583,25;6;Mineração
USIMINAS;8877,74;7;Mineração
USIMINAS;11174,01;8;Mineração
USIMINAS;13839,68;9;Mineração
USIMINAS;15344,35;10;Mineração
USIMINAS;11143,34;11;Mineração
USIMINAS;10441,81;12;Mineração
USIN C PINT;103,75;1;Mineração
USIN C PINT;64,62;2;Mineração
USIN C PINT;133,91;3;Mineração
USIN C PINT;71,1;4;Mineração
USIN C PINT;205,92;5;Mineração
USIN C PINT;121,05;6;Mineração
USIN C PINT;97,86;7;Mineração
USIN C PINT;127,3;8;Mineração
USIN C PINT;157,42;9;Mineração
USIN C PINT;156,57;10;Mineração
USIN C PINT;142,76;11;Mineração
USIN C PINT;149,8;12;Mineração
V C P;1072,21;1;Outro
V C P;811,38;2;Outro
V C P;972,7;3;Outro
V C P;1191,67;4;Outro
V C P;1736,39;5;Outro
V C P;1735,54;6;Outro
V C P;1946,93;7;Outro
V C P;2213,85;8;Outro
V C P;2450,26;9;Outro
V C P;2751,97;10;Outro
V C P;1343,49;11;Outro
VALE;1836,07;1;Mineração
VALE;2421,32;2;Mineração
VALE;1811,99;3;Mineração
VALE;1158,72;4;Mineração
VALE;4929,88;5;Mineração
VALE;15170,31;6;Mineração
VALE;14111,99;7;Mineração
VALE;14198,49;8;Mineração
VALE;14906,83;9;Mineração
VALE;17737,6;10;Mineração
VALE;17334,75;11;Mineração
VALE;18311,23;12;Mineração
VALE    /ED;1021,96;4;Mineração
VALE    /EJ;2445,19;10;Mineração
VALE R DOCE;8524;1;Mineração
VALE R DOCE;9114,86;2;Mineração
VALE R DOCE;10344,02;3;Mineração
VALE R DOCE;9198,2;4;Mineração
VALE R DOCE;8464,88;5;Mineração
VALEE;429,63;1;Mineração
VALEE;563,9;2;Mineração
VALEE;516,98;3;Mineração
VALEE;169,47;4;Mineração
VALEE;264,87;5;Mineração
VALEE;461,91;6;Mineração
VALEE;399,38;7;Mineração
VALEE;421,81;8;Mineração
VALEE;134,75;9;Mineração
VALEE;149,35;10;Mineração
VALEE;411,41;11;Mineração
VALEE;168,24;12;Mineração
VALEE   /ED;385,03;4;Mineração
VALEE   /EJ;236,45;10;Mineração
VARIG SERV;85,17;1;Outro
VARIG SERV;60,06;2;Outro
VARIG SERV;57,6;3;Outro
VARIG SERV;51,8;4;Outro
VARIG SERV;129,86;5;Outro
VARIG SERV;120,41;6;Outro
VARIG SERV;55,28;7;Outro
VARIG SERV;186,4;8;Outro
VARIG SERV;132,21;9;Outro
VARIG SERV;198,41;10;Outro
VARIG SERV;151,53;11;Outro
VARIG SERV;149,28;12;Outro
VARIG TRANS;100,74;1;Outro
VARIG TRANS;48,05;2;Outro
VARIG TRANS;92,69;3;Outro
VARIG TRANS;42,54;4;Outro
VARIG TRANS;99,86;5;Outro
VARIG TRANS;117,02;6;Outro
VARIG TRANS;34;7;Outro
VARIG TRANS;160,14;8;Outro
VARIG TRANS;180,74;9;Outro
VARIG TRANS;239,67;10;Outro
VARIG TRANS;158,3;11;Outro
VARIG TRANS;142,61;12;Outro
VCPA;0,4;1;Outro
VCPA;0,54;3;Outro
VCPA;13,16;4;Outro
VCPA;1,11;8;Outro
VCPA;29,22;9;Outro
VCPA;1,08;10;Outro
VCPAE;1,22;1;Outro
VCPAE;2,7;2;Outro
VCPAE;3,52;3;Outro
VCPAE;25,93;4;Outro
VCPAE;0,75;7;Outro
VCPAE;27,68;8;Outro
VCPAE;1,32;9;Outro
VCPAE;0,98;10;Outro
VCPAE   /ES;27,36;3;Outro
VICUNHA TEX;362,42;1;Outro
VICUNHA TEX;315,03;2;Outro
VICUNHA TEX;172,59;3;Outro
VICUNHA TEX;30,01;4;Outro
VICUNHA TEX;99,55;5;Outro
VICUNHA TEX;149,79;6;Outro
VICUNHA TEX;28,56;7;Outro
VICUNHA TEX;29,54;8;Outro
VICUNHA TEX;43,77;9;Outro
VICUNHA TEX;10;10;Outro
VICUNHA TEX;96,48;11;Outro
VICUNHA TEX;63,2;12;Outro
VIGOR;188,14;1;Outro
VIGOR;69,03;2;Outro
VISANET;290,78;6;Outro
VISANET;1757,98;7;Outro
VISANET;1647,49;8;Outro
VISANET;1617,12;9;Outro
VISANET;1723,82;10;Outro
VISANET;1465,88;11;Outro
VISANET;1853;12;Outro
VIVO;2874,48;1;Telefonia
VIVO;2605,94;2;Telefonia
VIVO;3447,76;3;Telefonia
VIVO;3085,56;4;Telefonia
VIVO;3479,81;5;Telefonia
VIVO;3708,92;6;Telefonia
VIVO;4024,29;7;Telefonia
VIVO;3944,17;8;Telefonia
VIVO;4087,62;9;Telefonia
VIVO;4577,92;10;Telefonia
VIVO;4205,4;11;Telefonia
VIVO;5058,51;12;Telefonia
VIVOE;7,2;6;Outro
VIVOE;5,55;7;Outro
VIVOE;72,5;8;Outro
VIVOE;2,08;11;Outro
VIVOE;49;12;Outro
VNET;1,11;7;Outro
VNET;1,41;8;Outro
VNET;70,73;9;Outro
VNET;0,76;11;Outro
VNET;2,7;12;Outro
VNET    /ED;3,48;8;Outro
VNETE;2,52;7;Outro
VNETE;0,95;9;Outro
VNETE;2,07;11;Outro
VULCABRAS;110,1;1;Roupas
VULCABRAS;78,93;3;Roupas
VULCABRAS;78,97;4;Roupas
VULCABRAS;238,74;5;Roupas
VULCABRAS;112,27;6;Roupas
VULCABRAS;38,79;7;Roupas
VULCABRAS;373,33;8;Roupas
VULCABRAS;118,94;9;Roupas
VULCABRAS;85,52;10;Roupas
VULCABRAS;207,33;11;Roupas
VULCABRAS;356,26;12;Roupas
WEG;586,84;1;Industrial 
WEG;505,08;2;Industrial 
WEG;599,44;3;Industrial 
WEG;743,03;4;Industrial 
WEG;743,29;5;Industrial 
WEG;914,59;6;Industrial 
WEG;991,18;7;Industrial 
WEG;872,07;8;Industrial 
WEG;1168,45;9;Industrial 
WEG;978,17;10;Industrial 
WEG;977,77;11;Industrial 
WEG;916,18;12;Industrial 
WEGE;0,2;4;Outro
WEGE;13;5;Outro
WETZEL S/A;243,07;1;Outro
WETZEL S/A;45,92;2;Outro
WETZEL S/A;244,88;3;Outro
WETZEL S/A;214,77;4;Outro
WETZEL S/A;289;5;Outro
WETZEL S/A;421,15;6;Outro
WETZEL S/A;334,34;7;Outro
WETZEL S/A;255,75;8;Outro
WETZEL S/A;290,94;9;Outro
WETZEL S/A;339,73;10;Outro
WETZEL S/A;343,02;11;Outro
WETZEL S/A;266,68;12;Outro
WHIRLPOOL;106,68;1;Eletrodomesticos
WHIRLPOOL;87,91;2;Eletrodomesticos
WHIRLPOOL;105,57;3;Eletrodomesticos
WHIRLPOOL;149,71;4;Eletrodomesticos
WHIRLPOOL;119,64;5;Eletrodomesticos
WHIRLPOOL;141,98;6;Eletrodomesticos
WHIRLPOOL;169,94;7;Eletrodomesticos
WHIRLPOOL;173,41;8;Eletrodomesticos
WHIRLPOOL;172,29;9;Eletrodomesticos
WHIRLPOOL;201,14;10;Eletrodomesticos
WHIRLPOOL;162,56;11;Eletrodomesticos
WHIRLPOOL;148,82;12;Eletrodomesticos
WIEST;33,94;1;Outro
WIEST;27,97;2;Outro
WIEST;31,22;3;Outro
WIEST;23,67;4;Outro
WIEST;30,47;5;Outro
WIEST;42,48;6;Outro
WIEST;30,4;7;Outro
WIEST;33,82;8;Outro
WIEST;45,82;9;Outro
WIEST;42,04;10;Outro
WIEST;29,87;11;Outro
WIEST;39,77;12;Outro
WILSON SONS;372,39;1;Transporte
WILSON SONS;278,13;2;Transporte
WILSON SONS;318,72;3;Transporte
WILSON SONS;333,84;4;Transporte
WILSON SONS;417,61;5;Transporte
WILSON SONS;436,6;6;Transporte
WILSON SONS;503,21;7;Transporte
WILSON SONS;598,26;8;Transporte
WILSON SONS;655,1;9;Transporte
WILSON SONS;704,24;10;Transporte
WILSON SONS;691,29;11;Transporte
WILSON SONS;774,07;12;Transporte
WLM IND COM;368,16;1;Outro
WLM IND COM;450,45;2;Outro
WLM IND COM;413,08;3;Outro
WLM IND COM;645,26;4;Outro
WLM IND COM;530,01;5;Outro
WLM IND COM;480,75;6;Outro
WLM IND COM;628,87;7;Outro
WLM IND COM;907,93;8;Outro
WLM IND COM;717,43;9;Outro
WLM IND COM;793,02;10;Outro
WLM IND COM;879,95;11;Outro
WLM IND COM;330,99;12;Outro
YARA BRASIL;245,03;1;Outro
YARA BRASIL;311,78;2;Outro
YARA BRASIL;340,34;3;Outro
YARA BRASIL;395,55;4;Outro
YARA BRASIL;257,78;5;Outro
YARA BRASIL;241,09;6;Outro
YARA BRASIL;377,41;7;Outro
YARA BRASIL;350,38;8;Outro
YARA BRASIL;407,94;9;Outro
YARA BRASIL;563,67;10;Outro
YARA BRASIL;271,34;11;Outro
YARA BRASIL;556,96;12;Outro
